Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_15_105,VGND,li1,55.2000,54.4000,0.000477
FILLER_15_93,VGND,li1,51.0600,54.4000,0.000428
FILLER_15_81,VGND,li1,45.5400,54.4000,0.000348
FILLER_15_69,VGND,li1,40.0200,54.4000,0.000296
FILLER_15_57,VGND,li1,34.5000,54.4000,0.000230
FILLER_15_55,VGND,li1,31.0500,54.4000,0.000176
FILLER_15_51,VGND,li1,29.9000,54.4000,0.000176
FILLER_15_39,VGND,li1,26.2200,54.4000,0.000119
FILLER_15_27,VGND,li1,20.7000,54.4000,0.000119
FILLER_15_15,VGND,li1,15.1800,54.4000,0.000119
FILLER_15_3,VGND,li1,9.6600,54.4000,0.000119
FILLER_14_909,VGND,li1,423.8900,48.9600,0.000025
FILLER_14_905,VGND,li1,422.7400,48.9600,0.000025
FILLER_14_893,VGND,li1,419.0600,48.9600,0.000025
FILLER_14_881,VGND,li1,413.5400,48.9600,0.000025
FILLER_14_869,VGND,li1,408.0200,48.9600,0.000025
FILLER_14_867,VGND,li1,404.5700,48.9600,0.000025
FILLER_14_861,VGND,li1,402.9600,48.9600,0.000025
FILLER_14_849,VGND,li1,398.8200,48.9600,0.000025
FILLER_14_837,VGND,li1,393.3000,48.9600,0.000025
FILLER_14_825,VGND,li1,387.7800,48.9600,0.000025
FILLER_14_813,VGND,li1,382.2600,48.9600,0.000025
FILLER_14_811,VGND,li1,378.8100,48.9600,0.000025
FILLER_14_805,VGND,li1,377.2000,48.9600,0.000025
FILLER_14_793,VGND,li1,373.0600,48.9600,0.000025
FILLER_14_781,VGND,li1,367.5400,48.9600,0.000025
FILLER_14_769,VGND,li1,362.0200,48.9600,0.000025
FILLER_14_757,VGND,li1,356.5000,48.9600,0.000025
FILLER_14_755,VGND,li1,353.0500,48.9600,0.000025
FILLER_14_749,VGND,li1,351.4400,48.9600,0.000025
FILLER_14_737,VGND,li1,347.3000,48.9600,0.000025
FILLER_14_725,VGND,li1,341.7800,48.9600,0.000025
FILLER_14_713,VGND,li1,336.2600,48.9600,0.000025
FILLER_14_701,VGND,li1,330.7400,48.9600,0.000025
FILLER_14_699,VGND,li1,327.2900,48.9600,0.000038
FILLER_14_693,VGND,li1,325.6800,48.9600,0.000038
FILLER_14_681,VGND,li1,321.5400,48.9600,0.000048
FILLER_14_669,VGND,li1,316.0200,48.9600,0.000065
FILLER_14_657,VGND,li1,310.5000,48.9600,0.000076
FILLER_14_645,VGND,li1,304.9800,48.9600,0.000090
FILLER_14_643,VGND,li1,301.5300,48.9600,0.000103
FILLER_14_637,VGND,li1,299.9200,48.9600,0.000103
FILLER_14_625,VGND,li1,295.7800,48.9600,0.000113
FILLER_14_613,VGND,li1,290.2600,48.9600,0.000130
FILLER_14_601,VGND,li1,284.7400,48.9600,0.000141
FILLER_14_589,VGND,li1,279.2200,48.9600,0.000155
FILLER_14_587,VGND,li1,275.7700,48.9600,0.000167
FILLER_14_581,VGND,li1,274.1600,48.9600,0.000167
FILLER_14_569,VGND,li1,270.0200,48.9600,0.000178
FILLER_14_557,VGND,li1,264.5000,48.9600,0.000194
FILLER_14_545,VGND,li1,258.9800,48.9600,0.000205
FILLER_14_533,VGND,li1,253.4600,48.9600,0.000219
FILLER_14_531,VGND,li1,250.0100,48.9600,0.000232
FILLER_14_525,VGND,li1,248.4000,48.9600,0.000232
FILLER_14_513,VGND,li1,244.2600,48.9600,0.000242
FILLER_14_501,VGND,li1,238.7400,48.9600,0.000259
FILLER_14_489,VGND,li1,233.2200,48.9600,0.000270
FILLER_14_477,VGND,li1,227.7000,48.9600,0.000284
FILLER_14_474,VGND,li1,224.0200,48.9600,0.000293
FILLER_14_466,VGND,li1,221.7200,48.9600,0.000303
FILLER_14_454,VGND,li1,217.1200,48.9600,0.000313
FILLER_14_427,VGND,li1,202.1700,48.9600,0.000322
FILLER_14_421,VGND,li1,200.5600,48.9600,0.000322
FILLER_14_419,VGND,li1,198.4900,48.9600,0.000320
FILLER_14_411,VGND,li1,196.4200,48.9600,0.000317
FILLER_14_399,VGND,li1,191.8200,48.9600,0.000312
FILLER_14_377,VGND,li1,180.3200,48.9600,0.000274
FILLER_14_365,VGND,li1,176.1800,48.9600,0.000344
FILLER_14_361,VGND,li1,172.2700,48.9600,0.000409
FILLER_14_349,VGND,li1,168.8200,48.9600,0.000474
FILLER_14_336,VGND,li1,160.7700,48.9600,0.000654
FILLER_14_328,VGND,li1,158.2400,48.9600,0.000693
FILLER_14_321,VGND,li1,153.6400,48.9600,0.000763
FILLER_14_309,VGND,li1,150.4200,48.9600,0.000817
FILLER_14_304,VGND,li1,146.2800,48.9600,0.000886
FILLER_14_292,VGND,li1,142.6000,48.9600,0.000948
FILLER_14_280,VGND,li1,137.0800,48.9600,0.001025
FILLER_14_268,VGND,li1,131.5600,48.9600,0.001087
FILLER_14_233,VGND,li1,114.0800,48.9600,0.001141
FILLER_14_221,VGND,li1,109.9400,48.9600,0.001080
FILLER_14_209,VGND,li1,104.4200,48.9600,0.001030
FILLER_14_197,VGND,li1,98.9000,48.9600,0.000966
FILLER_14_195,VGND,li1,95.4500,48.9600,0.000908
FILLER_14_189,VGND,li1,93.8400,48.9600,0.000908
FILLER_14_177,VGND,li1,89.7000,48.9600,0.000860
FILLER_14_165,VGND,li1,84.1800,48.9600,0.000783
FILLER_14_153,VGND,li1,78.6600,48.9600,0.000733
FILLER_14_141,VGND,li1,73.1400,48.9600,0.000669
FILLER_14_139,VGND,li1,69.6900,48.9600,0.000611
FILLER_14_133,VGND,li1,68.0800,48.9600,0.000611
FILLER_14_121,VGND,li1,63.9400,48.9600,0.000563
FILLER_14_109,VGND,li1,58.4200,48.9600,0.000486
FILLER_14_97,VGND,li1,52.9000,48.9600,0.000436
FILLER_14_85,VGND,li1,47.3800,48.9600,0.000372
FILLER_14_83,VGND,li1,43.9300,48.9600,0.000314
FILLER_14_77,VGND,li1,42.3200,48.9600,0.000314
FILLER_14_65,VGND,li1,38.1800,48.9600,0.000266
FILLER_14_53,VGND,li1,32.6600,48.9600,0.000202
FILLER_14_41,VGND,li1,27.1400,48.9600,0.000138
FILLER_14_29,VGND,li1,21.6200,48.9600,0.000115
FILLER_14_27,VGND,li1,18.1700,48.9600,0.000115
FILLER_14_15,VGND,li1,15.1800,48.9600,0.000115
FILLER_14_3,VGND,li1,9.6600,48.9600,0.000115
FILLER_13_909,VGND,li1,423.8900,48.9600,0.000025
FILLER_13_897,VGND,li1,420.9000,48.9600,0.000025
FILLER_13_895,VGND,li1,417.4500,48.9600,0.000025
FILLER_13_889,VGND,li1,415.8400,48.9600,0.000025
FILLER_13_877,VGND,li1,411.7000,48.9600,0.000025
FILLER_13_865,VGND,li1,406.1800,48.9600,0.000025
FILLER_13_853,VGND,li1,400.6600,48.9600,0.000025
FILLER_13_841,VGND,li1,395.1400,48.9600,0.000025
FILLER_13_839,VGND,li1,391.6900,48.9600,0.000025
FILLER_13_833,VGND,li1,390.0800,48.9600,0.000025
FILLER_13_821,VGND,li1,385.9400,48.9600,0.000025
FILLER_13_809,VGND,li1,380.4200,48.9600,0.000025
FILLER_13_797,VGND,li1,374.9000,48.9600,0.000025
FILLER_13_785,VGND,li1,369.3800,48.9600,0.000025
FILLER_13_783,VGND,li1,365.9300,48.9600,0.000025
FILLER_13_777,VGND,li1,364.3200,48.9600,0.000025
FILLER_13_765,VGND,li1,360.1800,48.9600,0.000025
FILLER_13_753,VGND,li1,354.6600,48.9600,0.000025
FILLER_13_741,VGND,li1,349.1400,48.9600,0.000025
FILLER_13_729,VGND,li1,343.6200,48.9600,0.000025
FILLER_13_727,VGND,li1,340.1700,48.9600,0.000025
FILLER_13_721,VGND,li1,338.5600,48.9600,0.000025
FILLER_13_709,VGND,li1,334.4200,48.9600,0.000025
FILLER_13_697,VGND,li1,328.9000,48.9600,0.000033
FILLER_13_685,VGND,li1,323.3800,48.9600,0.000044
FILLER_13_673,VGND,li1,317.8600,48.9600,0.000057
FILLER_13_671,VGND,li1,314.4100,48.9600,0.000070
FILLER_13_665,VGND,li1,312.8000,48.9600,0.000070
FILLER_13_653,VGND,li1,308.6600,48.9600,0.000081
FILLER_13_641,VGND,li1,303.1400,48.9600,0.000097
FILLER_13_629,VGND,li1,297.6200,48.9600,0.000108
FILLER_13_617,VGND,li1,292.1000,48.9600,0.000122
FILLER_13_615,VGND,li1,288.6500,48.9600,0.000135
FILLER_13_609,VGND,li1,287.0400,48.9600,0.000135
FILLER_13_597,VGND,li1,282.9000,48.9600,0.000145
FILLER_13_585,VGND,li1,277.3800,48.9600,0.000162
FILLER_13_573,VGND,li1,271.8600,48.9600,0.000173
FILLER_13_561,VGND,li1,266.3400,48.9600,0.000187
FILLER_13_559,VGND,li1,262.8900,48.9600,0.000200
FILLER_13_553,VGND,li1,261.2800,48.9600,0.000200
FILLER_13_541,VGND,li1,257.1400,48.9600,0.000210
FILLER_13_529,VGND,li1,251.6200,48.9600,0.000227
FILLER_13_517,VGND,li1,246.1000,48.9600,0.000238
FILLER_13_505,VGND,li1,240.5800,48.9600,0.000252
FILLER_13_503,VGND,li1,237.1300,48.9600,0.000264
FILLER_13_497,VGND,li1,235.5200,48.9600,0.000264
FILLER_13_485,VGND,li1,231.3800,48.9600,0.000275
FILLER_13_473,VGND,li1,225.8600,48.9600,0.000289
FILLER_13_461,VGND,li1,220.3400,48.9600,0.000303
FILLER_13_457,VGND,li1,216.2000,48.9600,0.000313
FILLER_13_449,VGND,li1,213.9000,48.9600,0.000319
FILLER_13_437,VGND,li1,207.0000,48.9600,0.000327
FILLER_13_429,VGND,li1,204.7000,48.9600,0.000327
FILLER_13_417,VGND,li1,200.1000,48.9600,0.000320
FILLER_13_405,VGND,li1,194.5800,48.9600,0.000315
FILLER_13_393,VGND,li1,189.0600,48.9600,0.000308
FILLER_13_368,VGND,li1,175.2600,48.9600,0.000344
FILLER_13_356,VGND,li1,172.0400,48.9600,0.000409
FILLER_13_344,VGND,li1,166.5200,48.9600,0.000520
FILLER_13_315,VGND,li1,151.8000,48.9600,0.000817
FILLER_13_303,VGND,li1,147.6600,48.9600,0.000886
FILLER_13_278,VGND,li1,133.8600,48.9600,0.001061
FILLER_13_270,VGND,li1,131.5600,48.9600,0.001087
FILLER_13_258,VGND,li1,126.9600,48.9600,0.001144
FILLER_13_243,VGND,li1,117.5300,48.9600,0.001162
FILLER_13_237,VGND,li1,115.9200,48.9600,0.001162
FILLER_13_225,VGND,li1,111.7800,48.9600,0.001115
FILLER_13_223,VGND,li1,108.3300,48.9600,0.001056
FILLER_13_217,VGND,li1,106.7200,48.9600,0.001056
FILLER_13_205,VGND,li1,102.5800,48.9600,0.001008
FILLER_13_193,VGND,li1,97.0600,48.9600,0.000932
FILLER_13_181,VGND,li1,91.5400,48.9600,0.000881
FILLER_13_169,VGND,li1,86.0200,48.9600,0.000818
FILLER_13_167,VGND,li1,82.5700,48.9600,0.000759
FILLER_13_161,VGND,li1,80.9600,48.9600,0.000759
FILLER_13_149,VGND,li1,76.8200,48.9600,0.000711
FILLER_13_137,VGND,li1,71.3000,48.9600,0.000634
FILLER_13_125,VGND,li1,65.7800,48.9600,0.000584
FILLER_13_113,VGND,li1,60.2600,48.9600,0.000520
FILLER_13_111,VGND,li1,56.8100,48.9600,0.000462
FILLER_13_105,VGND,li1,55.2000,48.9600,0.000462
FILLER_13_93,VGND,li1,51.0600,48.9600,0.000414
FILLER_13_81,VGND,li1,45.5400,48.9600,0.000337
FILLER_13_69,VGND,li1,40.0200,48.9600,0.000287
FILLER_13_57,VGND,li1,34.5000,48.9600,0.000223
FILLER_13_55,VGND,li1,31.0500,48.9600,0.000170
FILLER_13_51,VGND,li1,29.9000,48.9600,0.000170
FILLER_13_39,VGND,li1,26.2200,48.9600,0.000115
FILLER_13_27,VGND,li1,20.7000,48.9600,0.000115
FILLER_13_15,VGND,li1,15.1800,48.9600,0.000115
FILLER_13_3,VGND,li1,9.6600,48.9600,0.000115
FILLER_12_909,VGND,li1,423.8900,43.5200,0.000063
FILLER_12_905,VGND,li1,422.7400,43.5200,0.000063
FILLER_12_893,VGND,li1,419.0600,43.5200,0.000063
FILLER_12_881,VGND,li1,413.5400,43.5200,0.000063
FILLER_12_869,VGND,li1,408.0200,43.5200,0.000063
FILLER_12_867,VGND,li1,404.5700,43.5200,0.000063
FILLER_12_861,VGND,li1,402.9600,43.5200,0.000063
FILLER_12_849,VGND,li1,398.8200,43.5200,0.000063
FILLER_12_837,VGND,li1,393.3000,43.5200,0.000063
FILLER_12_825,VGND,li1,387.7800,43.5200,0.000063
FILLER_12_813,VGND,li1,382.2600,43.5200,0.000063
FILLER_12_811,VGND,li1,378.8100,43.5200,0.000063
FILLER_12_805,VGND,li1,377.2000,43.5200,0.000063
FILLER_12_793,VGND,li1,373.0600,43.5200,0.000063
FILLER_12_781,VGND,li1,367.5400,43.5200,0.000063
FILLER_12_769,VGND,li1,362.0200,43.5200,0.000063
FILLER_12_757,VGND,li1,356.5000,43.5200,0.000063
FILLER_12_755,VGND,li1,353.0500,43.5200,0.000063
FILLER_12_749,VGND,li1,351.4400,43.5200,0.000063
FILLER_12_737,VGND,li1,347.3000,43.5200,0.000063
FILLER_12_725,VGND,li1,341.7800,43.5200,0.000063
FILLER_12_713,VGND,li1,336.2600,43.5200,0.000063
FILLER_12_701,VGND,li1,330.7400,43.5200,0.000063
FILLER_12_699,VGND,li1,327.2900,43.5200,0.000096
FILLER_12_693,VGND,li1,325.6800,43.5200,0.000096
FILLER_12_681,VGND,li1,321.5400,43.5200,0.000122
FILLER_12_669,VGND,li1,316.0200,43.5200,0.000164
FILLER_12_657,VGND,li1,310.5000,43.5200,0.000192
FILLER_12_645,VGND,li1,304.9800,43.5200,0.000227
FILLER_12_643,VGND,li1,301.5300,43.5200,0.000256
FILLER_12_639,VGND,li1,300.3800,43.5200,0.000256
FILLER_12_627,VGND,li1,296.7000,43.5200,0.000279
FILLER_12_615,VGND,li1,291.1800,43.5200,0.000314
FILLER_12_603,VGND,li1,285.6600,43.5200,0.000355
FILLER_12_591,VGND,li1,280.1400,43.5200,0.000390
FILLER_12_565,VGND,li1,265.6500,43.5200,0.000444
FILLER_12_557,VGND,li1,263.5800,43.5200,0.000444
FILLER_12_545,VGND,li1,258.9800,43.5200,0.000442
FILLER_12_533,VGND,li1,253.4600,43.5200,0.000441
FILLER_12_531,VGND,li1,250.0100,43.5200,0.000439
FILLER_12_525,VGND,li1,248.4000,43.5200,0.000439
FILLER_12_513,VGND,li1,244.2600,43.5200,0.000438
FILLER_12_501,VGND,li1,238.7400,43.5200,0.000436
FILLER_12_489,VGND,li1,233.2200,43.5200,0.000435
FILLER_12_477,VGND,li1,227.7000,43.5200,0.000433
FILLER_12_475,VGND,li1,224.2500,43.5200,0.000432
FILLER_12_469,VGND,li1,222.6400,43.5200,0.000432
FILLER_12_445,VGND,li1,210.4500,43.5200,0.000411
FILLER_12_433,VGND,li1,207.4600,43.5200,0.000394
FILLER_12_421,VGND,li1,201.9400,43.5200,0.000377
FILLER_12_412,VGND,li1,196.8800,43.5200,0.000356
FILLER_12_400,VGND,li1,192.2800,43.5200,0.000332
FILLER_12_389,VGND,li1,184.9200,43.5200,0.000292
FILLER_12_377,VGND,li1,181.7000,43.5200,0.000267
FILLER_12_365,VGND,li1,176.1800,43.5200,0.000279
FILLER_12_352,VGND,li1,170.2000,43.5200,0.000390
FILLER_12_340,VGND,li1,162.3800,43.5200,0.000486
FILLER_12_309,VGND,li1,150.4200,43.5200,0.000638
FILLER_12_307,VGND,li1,146.9700,43.5200,0.000676
FILLER_12_301,VGND,li1,145.3600,43.5200,0.000698
FILLER_12_289,VGND,li1,141.2200,43.5200,0.000739
FILLER_12_277,VGND,li1,135.7000,43.5200,0.000788
FILLER_12_253,VGND,li1,122.3600,43.5200,0.000800
FILLER_12_251,VGND,li1,121.2100,43.5200,0.000784
FILLER_12_245,VGND,li1,119.6000,43.5200,0.000784
FILLER_12_233,VGND,li1,115.4600,43.5200,0.000753
FILLER_12_221,VGND,li1,109.9400,43.5200,0.000703
FILLER_12_209,VGND,li1,104.4200,43.5200,0.000670
FILLER_12_197,VGND,li1,98.9000,43.5200,0.000629
FILLER_12_195,VGND,li1,95.4500,43.5200,0.000591
FILLER_12_189,VGND,li1,93.8400,43.5200,0.000591
FILLER_12_177,VGND,li1,89.7000,43.5200,0.000560
FILLER_12_165,VGND,li1,84.1800,43.5200,0.000510
FILLER_12_153,VGND,li1,78.6600,43.5200,0.000477
FILLER_12_141,VGND,li1,73.1400,43.5200,0.000435
FILLER_12_139,VGND,li1,69.6900,43.5200,0.000397
FILLER_12_133,VGND,li1,68.0800,43.5200,0.000397
FILLER_12_121,VGND,li1,63.9400,43.5200,0.000366
FILLER_12_109,VGND,li1,58.4200,43.5200,0.000316
FILLER_12_97,VGND,li1,52.9000,43.5200,0.000283
FILLER_12_85,VGND,li1,47.3800,43.5200,0.000242
FILLER_12_83,VGND,li1,43.9300,43.5200,0.000204
FILLER_12_77,VGND,li1,42.3200,43.5200,0.000204
FILLER_12_65,VGND,li1,38.1800,43.5200,0.000173
FILLER_12_53,VGND,li1,32.6600,43.5200,0.000132
FILLER_12_41,VGND,li1,27.1400,43.5200,0.000090
FILLER_12_29,VGND,li1,21.6200,43.5200,0.000075
FILLER_12_27,VGND,li1,18.1700,43.5200,0.000075
FILLER_12_15,VGND,li1,15.1800,43.5200,0.000075
FILLER_12_3,VGND,li1,9.6600,43.5200,0.000075
FILLER_11_909,VGND,li1,423.8900,43.5200,0.000063
FILLER_11_897,VGND,li1,420.9000,43.5200,0.000063
FILLER_11_895,VGND,li1,417.4500,43.5200,0.000063
FILLER_11_889,VGND,li1,415.8400,43.5200,0.000063
FILLER_11_877,VGND,li1,411.7000,43.5200,0.000063
FILLER_11_865,VGND,li1,406.1800,43.5200,0.000063
FILLER_11_853,VGND,li1,400.6600,43.5200,0.000063
FILLER_11_841,VGND,li1,395.1400,43.5200,0.000063
FILLER_11_839,VGND,li1,391.6900,43.5200,0.000063
FILLER_11_833,VGND,li1,390.0800,43.5200,0.000063
FILLER_11_821,VGND,li1,385.9400,43.5200,0.000063
FILLER_11_809,VGND,li1,380.4200,43.5200,0.000063
FILLER_11_797,VGND,li1,374.9000,43.5200,0.000063
FILLER_11_785,VGND,li1,369.3800,43.5200,0.000063
FILLER_11_783,VGND,li1,365.9300,43.5200,0.000063
FILLER_11_777,VGND,li1,364.3200,43.5200,0.000063
FILLER_11_765,VGND,li1,360.1800,43.5200,0.000063
FILLER_11_753,VGND,li1,354.6600,43.5200,0.000063
FILLER_11_741,VGND,li1,349.1400,43.5200,0.000063
FILLER_11_729,VGND,li1,343.6200,43.5200,0.000063
FILLER_11_727,VGND,li1,340.1700,43.5200,0.000063
FILLER_11_721,VGND,li1,338.5600,43.5200,0.000063
FILLER_11_709,VGND,li1,334.4200,43.5200,0.000063
FILLER_11_697,VGND,li1,328.9000,43.5200,0.000082
FILLER_11_685,VGND,li1,323.3800,43.5200,0.000110
FILLER_11_673,VGND,li1,317.8600,43.5200,0.000145
FILLER_11_671,VGND,li1,314.4100,43.5200,0.000177
FILLER_11_665,VGND,li1,312.8000,43.5200,0.000177
FILLER_11_653,VGND,li1,308.6600,43.5200,0.000203
FILLER_11_641,VGND,li1,303.1400,43.5200,0.000238
FILLER_11_629,VGND,li1,297.6200,43.5200,0.000279
FILLER_11_617,VGND,li1,292.1000,43.5200,0.000314
FILLER_11_613,VGND,li1,288.1900,43.5200,0.000333
FILLER_11_601,VGND,li1,284.7400,43.5200,0.000355
FILLER_11_589,VGND,li1,279.2200,43.5200,0.000390
FILLER_11_577,VGND,li1,273.7000,43.5200,0.000425
FILLER_11_561,VGND,li1,265.4200,43.5200,0.000444
FILLER_11_559,VGND,li1,262.8900,43.5200,0.000443
FILLER_11_553,VGND,li1,261.2800,43.5200,0.000443
FILLER_11_541,VGND,li1,257.1400,43.5200,0.000442
FILLER_11_529,VGND,li1,251.6200,43.5200,0.000440
FILLER_11_517,VGND,li1,246.1000,43.5200,0.000439
FILLER_11_505,VGND,li1,240.5800,43.5200,0.000437
FILLER_11_496,VGND,li1,235.5200,43.5200,0.000436
FILLER_11_484,VGND,li1,230.9200,43.5200,0.000434
FILLER_11_472,VGND,li1,225.4000,43.5200,0.000432
FILLER_11_460,VGND,li1,219.8800,43.5200,0.000430
FILLER_11_449,VGND,li1,212.9800,43.5200,0.000422
FILLER_11_442,VGND,li1,210.2200,43.5200,0.000411
FILLER_11_430,VGND,li1,206.0800,43.5200,0.000394
FILLER_11_418,VGND,li1,200.5600,43.5200,0.000365
FILLER_11_406,VGND,li1,195.0400,43.5200,0.000349
FILLER_11_385,VGND,li1,182.8500,43.5200,0.000267
FILLER_11_373,VGND,li1,179.8600,43.5200,0.000241
FILLER_11_361,VGND,li1,174.3400,43.5200,0.000325
FILLER_11_349,VGND,li1,168.8200,43.5200,0.000390
FILLER_11_337,VGND,li1,160.7700,43.5200,0.000528
FILLER_11_333,VGND,li1,159.3900,43.5200,0.000528
FILLER_11_321,VGND,li1,155.9400,43.5200,0.000574
FILLER_11_309,VGND,li1,150.4200,43.5200,0.000638
FILLER_11_297,VGND,li1,144.9000,43.5200,0.000698
FILLER_11_276,VGND,li1,132.9400,43.5200,0.000807
FILLER_11_257,VGND,li1,123.9700,43.5200,0.000817
FILLER_11_249,VGND,li1,121.9000,43.5200,0.000800
FILLER_11_237,VGND,li1,117.3000,43.5200,0.000767
FILLER_11_225,VGND,li1,111.7800,43.5200,0.000725
FILLER_11_223,VGND,li1,108.3300,43.5200,0.000687
FILLER_11_217,VGND,li1,106.7200,43.5200,0.000687
FILLER_11_205,VGND,li1,102.5800,43.5200,0.000656
FILLER_11_193,VGND,li1,97.0600,43.5200,0.000606
FILLER_11_181,VGND,li1,91.5400,43.5200,0.000573
FILLER_11_169,VGND,li1,86.0200,43.5200,0.000532
FILLER_11_167,VGND,li1,82.5700,43.5200,0.000494
FILLER_11_161,VGND,li1,80.9600,43.5200,0.000494
FILLER_11_149,VGND,li1,76.8200,43.5200,0.000463
FILLER_11_137,VGND,li1,71.3000,43.5200,0.000413
FILLER_11_125,VGND,li1,65.7800,43.5200,0.000380
FILLER_11_113,VGND,li1,60.2600,43.5200,0.000339
FILLER_11_111,VGND,li1,56.8100,43.5200,0.000301
FILLER_11_105,VGND,li1,55.2000,43.5200,0.000301
FILLER_11_93,VGND,li1,51.0600,43.5200,0.000270
FILLER_11_81,VGND,li1,45.5400,43.5200,0.000220
FILLER_11_69,VGND,li1,40.0200,43.5200,0.000187
FILLER_11_57,VGND,li1,34.5000,43.5200,0.000145
FILLER_11_55,VGND,li1,31.0500,43.5200,0.000111
FILLER_11_51,VGND,li1,29.9000,43.5200,0.000111
FILLER_11_39,VGND,li1,26.2200,43.5200,0.000075
FILLER_11_27,VGND,li1,20.7000,43.5200,0.000075
FILLER_11_15,VGND,li1,15.1800,43.5200,0.000075
FILLER_11_3,VGND,li1,9.6600,43.5200,0.000075
FILLER_10_909,VGND,li1,423.8900,38.0800,0.000012
FILLER_10_905,VGND,li1,422.7400,38.0800,0.000012
FILLER_10_893,VGND,li1,419.0600,38.0800,0.000012
FILLER_10_881,VGND,li1,413.5400,38.0800,0.000012
FILLER_10_869,VGND,li1,408.0200,38.0800,0.000012
FILLER_10_867,VGND,li1,404.5700,38.0800,0.000012
FILLER_10_861,VGND,li1,402.9600,38.0800,0.000012
FILLER_10_849,VGND,li1,398.8200,38.0800,0.000012
FILLER_10_837,VGND,li1,393.3000,38.0800,0.000012
FILLER_10_825,VGND,li1,387.7800,38.0800,0.000012
FILLER_10_813,VGND,li1,382.2600,38.0800,0.000012
FILLER_10_811,VGND,li1,378.8100,38.0800,0.000012
FILLER_10_805,VGND,li1,377.2000,38.0800,0.000012
FILLER_10_793,VGND,li1,373.0600,38.0800,0.000012
FILLER_10_781,VGND,li1,367.5400,38.0800,0.000012
FILLER_10_769,VGND,li1,362.0200,38.0800,0.000012
FILLER_10_757,VGND,li1,356.5000,38.0800,0.000012
FILLER_10_755,VGND,li1,353.0500,38.0800,0.000012
FILLER_10_749,VGND,li1,351.4400,38.0800,0.000012
FILLER_10_737,VGND,li1,347.3000,38.0800,0.000012
FILLER_10_725,VGND,li1,341.7800,38.0800,0.000012
FILLER_10_713,VGND,li1,336.2600,38.0800,0.000012
FILLER_10_701,VGND,li1,330.7400,38.0800,0.000012
FILLER_10_699,VGND,li1,327.2900,38.0800,0.000018
FILLER_10_693,VGND,li1,325.6800,38.0800,0.000018
FILLER_10_681,VGND,li1,321.5400,38.0800,0.000023
FILLER_10_669,VGND,li1,316.0200,38.0800,0.000030
FILLER_10_657,VGND,li1,310.5000,38.0800,0.000036
FILLER_10_645,VGND,li1,304.9800,38.0800,0.000042
FILLER_10_643,VGND,li1,301.5300,38.0800,0.000048
FILLER_10_637,VGND,li1,299.9200,38.0800,0.000048
FILLER_10_625,VGND,li1,295.7800,38.0800,0.000053
FILLER_10_613,VGND,li1,290.2600,38.0800,0.000061
FILLER_10_601,VGND,li1,284.7400,38.0800,0.000066
FILLER_10_589,VGND,li1,279.2200,38.0800,0.000072
FILLER_10_587,VGND,li1,275.7700,38.0800,0.000078
FILLER_10_581,VGND,li1,274.1600,38.0800,0.000078
FILLER_10_569,VGND,li1,270.0200,38.0800,0.000083
FILLER_10_557,VGND,li1,264.5000,38.0800,0.000091
FILLER_10_545,VGND,li1,258.9800,38.0800,0.000096
FILLER_10_533,VGND,li1,253.4600,38.0800,0.000102
FILLER_10_531,VGND,li1,250.0100,38.0800,0.000108
FILLER_10_525,VGND,li1,248.4000,38.0800,0.000108
FILLER_10_513,VGND,li1,244.2600,38.0800,0.000113
FILLER_10_501,VGND,li1,238.7400,38.0800,0.000120
FILLER_10_489,VGND,li1,233.2200,38.0800,0.000127
FILLER_10_477,VGND,li1,227.7000,38.0800,0.000134
FILLER_10_464,VGND,li1,221.7200,38.0800,0.000141
FILLER_10_461,VGND,li1,217.8100,38.0800,0.000142
FILLER_10_445,VGND,li1,210.6800,38.0800,0.000140
FILLER_10_433,VGND,li1,207.4600,38.0800,0.000136
FILLER_10_421,VGND,li1,201.9400,38.0800,0.000126
FILLER_10_418,VGND,li1,198.2600,38.0800,0.000120
FILLER_10_410,VGND,li1,195.9600,38.0800,0.000114
FILLER_10_389,VGND,li1,184.6900,38.0800,0.000085
FILLER_10_377,VGND,li1,181.7000,38.0800,0.000076
FILLER_10_365,VGND,li1,176.1800,38.0800,0.000070
FILLER_10_362,VGND,li1,172.5000,38.0800,0.000079
FILLER_10_354,VGND,li1,170.2000,38.0800,0.000088
FILLER_10_341,VGND,li1,162.8400,38.0800,0.000101
FILLER_10_333,VGND,li1,160.5400,38.0800,0.000106
FILLER_10_321,VGND,li1,155.9400,38.0800,0.000113
FILLER_10_309,VGND,li1,150.4200,38.0800,0.000123
FILLER_10_307,VGND,li1,146.9700,38.0800,0.000131
FILLER_10_303,VGND,li1,145.8200,38.0800,0.000131
FILLER_10_283,VGND,li1,136.6200,38.0800,0.000140
FILLER_10_277,VGND,li1,133.1700,38.0800,0.000138
FILLER_10_265,VGND,li1,130.1800,38.0800,0.000135
FILLER_10_253,VGND,li1,124.6600,38.0800,0.000128
FILLER_10_251,VGND,li1,121.2100,38.0800,0.000122
FILLER_10_245,VGND,li1,119.6000,38.0800,0.000122
FILLER_10_233,VGND,li1,115.4600,38.0800,0.000118
FILLER_10_221,VGND,li1,109.9400,38.0800,0.000110
FILLER_10_209,VGND,li1,104.4200,38.0800,0.000105
FILLER_10_197,VGND,li1,98.9000,38.0800,0.000098
FILLER_10_195,VGND,li1,95.4500,38.0800,0.000092
